Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
66156b0ebf92b3533aec9dd3,5ec28a6332a7510637436a57,AWAITING REVIEW,Not Applicable,2024-04-09T16:21:39.474000Z,2024-04-09T16:32:49.411000Z,,2024-04-09T16:32:49.882996Z,670.0,C1AUX6QQ,546,48,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
66156b1171321e5f4d6253b5,59205fcb97a88c000145d191,AWAITING REVIEW,Not Applicable,2024-04-09T16:21:45.367000Z,2024-04-09T16:30:11.027000Z,,2024-04-09T16:30:51.629019Z,506.0,C1AUX6QQ,2294,54,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
66156b22bbe39ed0f0d01daf,6048c1da4fb34916883f2e7d,AWAITING REVIEW,Not Applicable,2024-04-09T16:24:44.324000Z,2024-04-09T16:37:45.225000Z,,2024-04-09T16:40:08.819156Z,781.0,C1AUX6QQ,289,39,Female,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66156b23c50b474732b7cacc,60aecded93eb495d413a482b,AWAITING REVIEW,Not Applicable,2024-04-09T16:22:36.002000Z,2024-04-09T16:34:58.914000Z,,2024-04-09T16:34:59.618795Z,743.0,C1AUX6QQ,856,30,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
66156b2e063703f5944ea46d,576fc3462984e70001a97fc3,AWAITING REVIEW,Not Applicable,2024-04-09T16:22:16.434000Z,2024-04-09T16:31:58.138000Z,,2024-04-09T16:32:19.453064Z,582.0,C1AUX6QQ,1280,33,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
66156b2f6dce1f5048038256,64401e95e329751f6b2c86c6,AWAITING REVIEW,Not Applicable,2024-04-09T16:22:14.266000Z,2024-04-09T16:37:05.540000Z,,2024-04-09T16:37:55.245153Z,892.0,C1AUX6QQ,390,32,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
66156b31b19ed0dd968125da,5f155b98b1393b000d6bf745,AWAITING REVIEW,Not Applicable,2024-04-09T16:22:27.209000Z,2024-04-09T16:33:46.854000Z,,2024-04-09T16:33:47.727428Z,680.0,C1AUX6QQ,964,67,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
66156b3595262e73e20cab37,57165ba7c5aca2000a8d32ca,AWAITING REVIEW,Not Applicable,2024-04-09T16:22:13.667000Z,2024-04-09T17:19:28.749000Z,,2024-04-09T17:19:29.766678Z,3436.0,C1AUX6QQ,1168,26,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
66156b37d6efed12cb0c8453,5da2f9f17809b60014fc839a,AWAITING REVIEW,Not Applicable,2024-04-09T16:22:20.985000Z,2024-04-09T16:37:02.175000Z,,2024-04-09T16:37:53.508929Z,882.0,C1AUX6QQ,1716,60,Female,White,"Venezuela, Bolivarian Republic of",United Kingdom,United Kingdom,English,No,Other
66156b3ac21e7def5c982ea5,5fb25a7e5960a87fb627c12b,AWAITING REVIEW,Not Applicable,2024-04-09T16:22:23.573000Z,2024-04-09T16:38:03.801000Z,,2024-04-09T16:40:24.658029Z,941.0,C1AUX6QQ,1816,77,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66156b3cfce67d45be1dd9bc,60adebdc89324b1cb4822215,AWAITING REVIEW,Not Applicable,2024-04-09T16:29:47.484000Z,2024-04-09T16:41:54.415000Z,,2024-04-09T16:41:55.366719Z,727.0,C1AUX6QQ,1110,55,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66156b3e063703f5944ea470,66059dec702ec0e83cd1f9ad,AWAITING REVIEW,Not Applicable,2024-04-09T16:22:34.182000Z,2024-04-09T16:42:04.509000Z,,2024-04-09T16:42:08.203881Z,1171.0,C1AUX6QQ,3,35,Prefer not to say,Other,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
66156b401fbe3cfb47c4ba4a,5d0e091ccd9c9300191cb9c9,AWAITING REVIEW,Not Applicable,2024-04-09T16:22:39.361000Z,2024-04-09T16:37:07.791000Z,,2024-04-09T16:37:59.813006Z,869.0,C1AUX6QQ,1427,33,Female,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66156b47db455bcaee3971a6,59d38d62323bd80001e200bc,AWAITING REVIEW,Not Applicable,2024-04-09T16:22:31.734000Z,2024-04-09T16:36:04.857000Z,,2024-04-09T16:36:26.886795Z,814.0,C1AUX6QQ,3512,53,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66156b48868338c659e86b3f,5f5668cf2db7050961fce434,AWAITING REVIEW,Not Applicable,2024-04-09T16:22:40.577000Z,2024-04-09T16:42:45.784000Z,,2024-04-09T16:42:46.326281Z,1206.0,C1AUX6QQ,494,38,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
66156b4d648a72bbc88cab69,63ced22c0b1f3ca15924167e,AWAITING REVIEW,Not Applicable,2024-04-09T16:24:41.546000Z,2024-04-09T16:41:43.667000Z,,2024-04-09T16:41:44.161827Z,1023.0,C1AUX6QQ,542,26,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66156b504cfb3d60d7b168fe,5c27c724867f660001ae6785,AWAITING REVIEW,Not Applicable,2024-04-09T16:22:44.804000Z,2024-04-09T16:37:55.822000Z,,2024-04-09T16:40:14.719274Z,912.0,C1AUX6QQ,2399,63,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
66156b51a60580a09c6c34a3,57bae671dec5910001467ffd,AWAITING REVIEW,Not Applicable,2024-04-09T16:22:44.122000Z,2024-04-09T16:44:39.105000Z,,2024-04-09T16:44:39.539831Z,1315.0,C1AUX6QQ,2275,59,Female,Black,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
66156b52fbe8962a10104ec9,5bd1f39314315c0001cf917a,AWAITING REVIEW,Not Applicable,2024-04-09T16:22:48.761000Z,2024-04-09T16:34:03.704000Z,,2024-04-09T16:34:04.215890Z,675.0,C1AUX6QQ,1915,34,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
66156b5345f3777e4279ab54,613bae70cab01ced932e5e9f,AWAITING REVIEW,Not Applicable,2024-04-09T16:23:01.763000Z,2024-04-09T16:52:05.335000Z,,2024-04-09T16:54:28.470051Z,1744.0,C1AUX6QQ,1169,31,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
66156b55a8930aeb93862c2d,5b228fcf50fde60001033592,AWAITING REVIEW,Not Applicable,2024-04-09T16:22:45.634000Z,2024-04-09T16:30:14.851000Z,,2024-04-09T16:30:55.394806Z,450.0,C1AUX6QQ,1569,53,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
66156b569039c7578a2d1934,5bdb1006c20a74000173a68a,AWAITING REVIEW,Not Applicable,2024-04-09T16:31:19.412000Z,2024-04-09T16:51:21.248000Z,,2024-04-09T16:54:01.494035Z,1202.0,C1AUX6QQ,2065,40,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66156b56bbe39ed0f0d01db7,64da2884c87e2fb1a712b16a,AWAITING REVIEW,Not Applicable,2024-04-09T16:22:54.680000Z,2024-04-09T16:41:01.627000Z,,2024-04-09T17:41:12.714577Z,1087.0,C1AUX6QQ,309,53,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66156b58731624d76ff03419,6086c333d6eb73cfdd564e90,AWAITING REVIEW,Not Applicable,2024-04-09T16:25:54.052000Z,2024-04-09T16:34:40.455000Z,,2024-04-09T16:34:41.193741Z,527.0,C1AUX6QQ,1608,70,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66156b5bb543eb8bae458fac,55b17aaefdf99b5daa094696,AWAITING REVIEW,Not Applicable,2024-04-09T16:22:58.198000Z,2024-04-09T16:38:58.252000Z,,2024-04-09T16:40:38.126250Z,961.0,C1AUX6QQ,1800,43,Male,Black,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
66156b5e1758d6ff64749a3c,5c48764dff09720001a80abd,AWAITING REVIEW,Not Applicable,2024-04-09T16:22:54.680000Z,2024-04-09T16:43:49.228000Z,,2024-04-09T16:43:49.760213Z,1255.0,C1AUX6QQ,1254,55,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
66156b608d7fe1559ef57de6,5f58b678d49cef03d3696884,AWAITING REVIEW,Not Applicable,2024-04-09T16:22:59.228000Z,2024-04-09T16:32:38.981000Z,,2024-04-09T16:32:40.052732Z,580.0,C1AUX6QQ,1073,33,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66156b60d81d7c78408ec3f1,6605f90eaecb387f09216496,AWAITING REVIEW,Not Applicable,2024-04-09T16:23:03.350000Z,2024-04-09T16:36:44.937000Z,,2024-04-09T16:37:24.163787Z,822.0,C1AUX6QQ,14,29,Male,Black,Nigeria,United Kingdom,Nigeria,English,No,DATA_EXPIRED
66156b621fbe3cfb47c4ba4d,6159b2c05695adb2097e50a2,AWAITING REVIEW,Not Applicable,2024-04-09T16:23:03.295000Z,2024-04-09T16:38:09.374000Z,,2024-04-09T16:40:25.858402Z,907.0,C1AUX6QQ,836,47,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66156b670868b6dad3e1ed37,57b89a091e1cd400013e46fd,AWAITING REVIEW,Not Applicable,2024-04-09T16:23:15.531000Z,2024-04-09T16:41:56.806000Z,,2024-04-09T16:41:57.791660Z,1122.0,C1AUX6QQ,508,61,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Other
66156b685ff918b349b91882,60b129b01647197ac182d707,AWAITING REVIEW,Not Applicable,2024-04-09T16:23:08.198000Z,2024-04-09T16:40:40.384000Z,,2024-04-09T16:41:02.473764Z,1053.0,C1AUX6QQ,408,24,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Other
66156b68f11800b4fa79aba2,57a78015454e5400015f57ec,AWAITING REVIEW,Not Applicable,2024-04-09T16:23:11.637000Z,2024-04-09T16:32:34.622000Z,,2024-04-09T16:32:35.444469Z,563.0,C1AUX6QQ,1973,57,Male,White,Ireland,United Kingdom,United Kingdom,English,No,Full-Time
66156b6a00fb5793bf33acc5,63065abd3531d20d3257efdd,AWAITING REVIEW,Not Applicable,2024-04-09T16:26:19.263000Z,2024-04-09T16:55:18.195000Z,,2024-04-09T16:55:18.913925Z,1739.0,C1AUX6QQ,1078,36,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
66156b70626d8eedb41ae46a,656a013de5b47a977ee5c6a0,AWAITING REVIEW,Not Applicable,2024-04-09T16:26:28.450000Z,2024-04-09T16:37:24.015000Z,,2024-04-09T16:38:35.426548Z,656.0,C1AUX6QQ,169,45,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66156b7150c5f9842d862abe,6346e117e4e283094ff51b84,AWAITING REVIEW,Not Applicable,2024-04-09T16:25:02.040000Z,2024-04-09T16:42:36.121000Z,,2024-04-09T16:42:36.657345Z,1055.0,C1AUX6QQ,1102,50,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
66156b741ebd0491a3e756d8,5cdd4befd3651c001950e539,AWAITING REVIEW,Not Applicable,2024-04-09T16:23:16.708000Z,2024-04-09T16:37:01.730000Z,,2024-04-09T16:37:49.106695Z,826.0,C1AUX6QQ,1402,58,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66156b76bbe39ed0f0d01dbb,64136457f1327294ffb3fef9,AWAITING REVIEW,Not Applicable,2024-04-09T16:23:21.593000Z,2024-04-09T16:39:56.465000Z,,2024-04-09T16:40:48.988941Z,995.0,C1AUX6QQ,692,32,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,Full-Time
66156b790d8cff8b82f577d2,647ae33488a46aeb7e315da1,AWAITING REVIEW,Not Applicable,2024-04-09T16:24:47.600000Z,2024-04-09T16:38:09.901000Z,,2024-04-09T16:40:25.962284Z,803.0,C1AUX6QQ,470,70,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66156b7a512e5ae4037ce034,56cf683331a5bc000de1d20e,AWAITING REVIEW,Not Applicable,2024-04-09T16:24:47.847000Z,2024-04-09T16:38:38.218000Z,,2024-04-09T16:40:34.416653Z,831.0,C1AUX6QQ,1465,61,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
66156b7a93de6f755a8ad806,62fcedae37fcdac16269c7f0,AWAITING REVIEW,Not Applicable,2024-04-09T16:23:25.260000Z,2024-04-09T16:58:44.122000Z,,2024-04-09T16:58:44.594000Z,2119.0,C1AUX6QQ,746,20,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
66156b7cd3c6787ceb807742,659575c081d62f8ced031b9e,AWAITING REVIEW,Not Applicable,2024-04-09T16:23:31.858000Z,2024-04-09T16:40:11.519000Z,,2024-04-09T16:40:52.053583Z,1000.0,C1AUX6QQ,88,29,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66156b7cc40b0c5157dff6af,63792c65e92e706fdb44c08a,AWAITING REVIEW,Not Applicable,2024-04-09T16:23:29.084000Z,2024-04-09T16:37:40.222000Z,,2024-04-09T16:39:56.101799Z,852.0,C1AUX6QQ,579,52,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
66156b7edcea932ce57ce054,6012d27152fa5e09eb6a29e0,AWAITING REVIEW,Not Applicable,2024-04-09T16:24:07.759000Z,2024-04-09T16:34:12.318000Z,,2024-04-09T16:34:12.911006Z,605.0,C1AUX6QQ,941,40,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66156b81ce8988977db8440e,65250c54bcd24a2fcf5ee728,AWAITING REVIEW,Not Applicable,2024-04-09T16:23:34.540000Z,2024-04-09T16:35:33.321000Z,,2024-04-09T16:35:35.718488Z,719.0,C1AUX6QQ,336,52,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66156b832f43c2055b616338,62a4d721a9d118a25be1ed3f,AWAITING REVIEW,Not Applicable,2024-04-09T16:23:44.187000Z,2024-04-09T16:36:21.662000Z,,2024-04-09T16:36:47.960996Z,758.0,C1AUX6QQ,1110,47,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66156b835ff918b349b9188a,599c1130638529000144ffdd,AWAITING REVIEW,Not Applicable,2024-04-09T16:23:39.400000Z,2024-04-09T16:35:57.855000Z,,2024-04-09T16:36:16.320072Z,739.0,C1AUX6QQ,2261,76,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66156b87d8df9fd82fd82968,5dae0ea2a0e1f7001526ac22,AWAITING REVIEW,Not Applicable,2024-04-09T16:23:44.883000Z,2024-04-09T16:32:17.448000Z,,2024-04-09T16:32:27.209648Z,513.0,C1AUX6QQ,591,28,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66156b891fbe3cfb47c4ba57,56de005e6893b5000ce95d71,AWAITING REVIEW,Not Applicable,2024-04-09T16:23:58.051000Z,2024-04-09T16:40:57.633000Z,,2024-04-09T16:41:08.356855Z,1020.0,C1AUX6QQ,3289,48,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
66156b8bd6efed12cb0c8466,661403131cecbe255b64ca6f,AWAITING REVIEW,Not Applicable,2024-04-09T16:23:52.428000Z,2024-04-09T16:36:53.318000Z,,2024-04-09T16:37:33.663699Z,781.0,C1AUX6QQ,9,34,Female,DATA_EXPIRED,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
66156b8c8d7fe1559ef57dec,6127c89a145f6be7b6527daa,AWAITING REVIEW,Not Applicable,2024-04-09T16:23:43.252000Z,2024-04-09T16:33:27.680000Z,,2024-04-09T16:33:28.620001Z,585.0,C1AUX6QQ,1272,35,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
66156b8ce0fc0ebfc9331ff6,5f217ef0c4020b08c27ece21,AWAITING REVIEW,Not Applicable,2024-04-09T16:23:45.290000Z,2024-04-09T17:02:17.785000Z,,2024-04-09T17:03:54.441847Z,2313.0,C1AUX6QQ,243,22,Male,Mixed,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
66156b8d3ad00ba0d1ee9d1a,5588b2bffdf99b7a7714efd1,AWAITING REVIEW,Not Applicable,2024-04-09T16:23:41.186000Z,2024-04-09T16:37:35.741000Z,,2024-04-09T16:39:45.832694Z,835.0,C1AUX6QQ,548,36,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
66156b8dabd7ca52bf84b338,6382a4cdf6fc083a8c910c7a,AWAITING REVIEW,Not Applicable,2024-04-09T16:23:41.536000Z,2024-04-09T17:02:24.952000Z,,2024-04-09T17:03:54.222184Z,2324.0,C1AUX6QQ,869,45,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66156b92ae3b5487bab7cb61,6002ae1ea178912bfa128adf,AWAITING REVIEW,Not Applicable,2024-04-09T16:23:52.177000Z,2024-04-09T16:38:53.443000Z,,2024-04-09T16:40:37.820369Z,902.0,C1AUX6QQ,614,47,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66156b94ad850f5bbc24a6c8,5ba6d33077f30d00014fe202,AWAITING REVIEW,Not Applicable,2024-04-09T16:23:48.410000Z,2024-04-09T16:55:56.968000Z,,2024-04-09T16:55:57.400698Z,1929.0,C1AUX6QQ,1256,49,Female,Mixed,United States,United Kingdom,United Kingdom,English,No,Part-Time
66156b9fed2435425d3ef477,614c708c2f0a4c5a70229d3f,AWAITING REVIEW,Not Applicable,2024-04-09T16:24:17.830000Z,2024-04-09T16:45:40.839000Z,,2024-04-09T16:45:41.359040Z,1284.0,C1AUX6QQ,312,45,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
66156ba02249f4b09e6fce1a,63468dd619d9b90d5b8b76c9,AWAITING REVIEW,Not Applicable,2024-04-09T16:24:14.385000Z,2024-04-09T16:52:01.882000Z,,2024-04-09T16:54:28.109668Z,1668.0,C1AUX6QQ,803,50,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,Full-Time
66156ba31fbe3cfb47c4ba63,65a3f6d850e146d8bd325046,AWAITING REVIEW,Not Applicable,2024-04-09T16:24:07.395000Z,2024-04-09T16:33:37.476000Z,,2024-04-09T16:33:38.084152Z,571.0,C1AUX6QQ,35,25,Female,White,United Kingdom,United Kingdom,Ireland,English,Yes,Other
66156ba44ef96658a70b208e,661013d4c470270c1e9d4540,AWAITING REVIEW,Not Applicable,2024-04-09T16:24:21.066000Z,2024-04-09T16:46:57.197000Z,,2024-04-09T16:46:57.853647Z,1357.0,C1AUX6QQ,6,38,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66156ba6fa7ae5d248c6692b,5e62d566321c5c064c870d28,AWAITING REVIEW,Not Applicable,2024-04-09T16:24:19.964000Z,2024-04-09T16:39:52.766000Z,,2024-04-09T16:40:48.635633Z,933.0,C1AUX6QQ,562,37,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
66156babb731b2b149e7e215,62b4688a155412edaf3f73a3,AWAITING REVIEW,Not Applicable,2024-04-09T16:25:06.596000Z,2024-04-09T16:43:42.456000Z,,2024-04-09T16:43:42.961215Z,1116.0,C1AUX6QQ,311,38,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
66156bab3f95906c0f6dac87,5cdbfc1817025800014b3c36,AWAITING REVIEW,Not Applicable,2024-04-09T16:24:14.495000Z,2024-04-09T16:40:59.950000Z,,2024-04-09T16:41:09.341953Z,1006.0,C1AUX6QQ,577,34,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66156bad54e5b98b156eb7e8,60d9dd8da844c89512174302,AWAITING REVIEW,Not Applicable,2024-04-09T16:24:21.625000Z,2024-04-09T16:46:39.846000Z,,2024-04-09T16:46:40.506980Z,1339.0,C1AUX6QQ,849,31,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66156badbd81a08c00630769,65e638fffe158501e40a99ce,AWAITING REVIEW,Not Applicable,2024-04-09T16:28:31.294000Z,2024-04-09T16:39:23.565000Z,,2024-04-09T16:40:43.018638Z,653.0,C1AUX6QQ,59,52,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66156bb3f839a46d086a8291,60df8d83606b22b2144d3a14,AWAITING REVIEW,Not Applicable,2024-04-09T16:26:14.909000Z,2024-04-09T16:39:41.934000Z,,2024-04-09T16:40:46.223685Z,808.0,C1AUX6QQ,128,22,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66156bb3f853ae1d1f315e25,59e8a9b1d838ae0001850c89,AWAITING REVIEW,Not Applicable,2024-04-09T16:24:27.620000Z,2024-04-09T16:38:09.568000Z,,2024-04-09T16:40:26.141370Z,822.0,C1AUX6QQ,2261,72,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66156bb4a8930aeb93862c43,653e7cda114b6a662357f026,AWAITING REVIEW,Not Applicable,2024-04-09T16:25:19.718000Z,2024-04-09T16:46:10.967000Z,,2024-04-09T17:46:17.722766Z,1252.0,C1AUX6QQ,317,57,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66156bb5b70516d9831ae3e9,59e9e46a1c947e00012b2621,AWAITING REVIEW,Not Applicable,2024-04-09T16:24:26.310000Z,2024-04-09T16:43:04.436000Z,,2024-04-09T16:43:05.359437Z,1119.0,C1AUX6QQ,2240,60,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
66156bb7b47020f74752e3af,5c79c84a54c5d600175fd005,AWAITING REVIEW,Not Applicable,2024-04-09T16:24:30.591000Z,2024-04-09T16:38:21.127000Z,,2024-04-09T16:40:29.425037Z,831.0,C1AUX6QQ,2053,63,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
66156bc02d0377b4c881261c,62e95680b0415811dccf7147,AWAITING REVIEW,Not Applicable,2024-04-09T16:24:37.645000Z,2024-04-09T16:32:34.240000Z,,2024-04-09T16:32:35.557779Z,477.0,C1AUX6QQ,1514,19,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
66156bc56e2def35b17c9718,62a33c442c64c9d129b53f32,AWAITING REVIEW,Not Applicable,2024-04-09T16:24:50.941000Z,2024-04-09T16:42:11.662000Z,,2024-04-09T16:42:12.303652Z,1041.0,C1AUX6QQ,878,67,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66156bc6b2a2e17d819c366b,622a35c96d9060c175184c93,AWAITING REVIEW,Not Applicable,2024-04-09T16:24:44.831000Z,2024-04-09T16:51:18.171000Z,,2024-04-09T16:53:55.768325Z,1594.0,C1AUX6QQ,1376,62,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66156bc983d1a67d30b80395,5742796172b4fb00070a3309,AWAITING REVIEW,Not Applicable,2024-04-09T16:24:46.998000Z,2024-04-09T16:40:01.807000Z,,2024-04-09T16:40:50.471741Z,915.0,C1AUX6QQ,884,40,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
66156bcc0e4442aab924a5ff,5a942e7ddbdb470001ee9968,AWAITING REVIEW,Not Applicable,2024-04-09T16:24:49.342000Z,2024-04-09T16:34:03.407000Z,,2024-04-09T16:34:03.968817Z,555.0,C1AUX6QQ,375,36,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66156bcd7029602c877e8f0e,56e87c23eefcff000596f0c1,AWAITING REVIEW,Not Applicable,2024-04-09T16:24:52.226000Z,2024-04-09T16:34:18.143000Z,,2024-04-09T16:34:19.295620Z,566.0,C1AUX6QQ,2822,57,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66156bce579950a9d47742cc,59e71a3b1ac65d0001eb47ac,AWAITING REVIEW,Not Applicable,2024-04-09T16:24:46.233000Z,2024-04-09T16:38:18.597000Z,,2024-04-09T16:40:28.539670Z,813.0,C1AUX6QQ,2301,49,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66156bcfad850f5bbc24a6d7,5de7900ceb1b0a6fe754b2c6,AWAITING REVIEW,Not Applicable,2024-04-09T16:24:47.007000Z,2024-04-09T16:35:13.564000Z,,2024-04-09T16:35:14.533352Z,627.0,C1AUX6QQ,1990,40,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
66156bcf284d393ae6f0997f,5ea073cfb8640c040e830651,AWAITING REVIEW,Not Applicable,2024-04-09T16:25:09.701000Z,2024-04-09T16:41:48.378000Z,,2024-04-09T16:41:48.904899Z,999.0,C1AUX6QQ,842,83,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Other
66156bd1b027a69c41b1a5db,5a0e9f5c9b760100013a7944,AWAITING REVIEW,Not Applicable,2024-04-09T16:24:53.929000Z,2024-04-09T16:41:38.872000Z,,2024-04-09T16:41:39.395761Z,1005.0,C1AUX6QQ,2524,71,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
66156bd33c46eb5b2425ac64,5ead58cf86ea9b025ef6c153,AWAITING REVIEW,Not Applicable,2024-04-09T16:25:33.598000Z,2024-04-09T16:46:56.115000Z,,2024-04-09T16:46:56.918744Z,1283.0,C1AUX6QQ,2069,67,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66156bd558bedd07f227edff,65e4c3bb854b38d4312fed2f,AWAITING REVIEW,Not Applicable,2024-04-09T16:25:03.878000Z,2024-04-09T16:48:04.142000Z,,2024-04-09T16:48:05.000391Z,1381.0,C1AUX6QQ,24,63,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66156bd955ae8d038027ed43,572897d52865c40008423b21,AWAITING REVIEW,Not Applicable,2024-04-09T16:25:03.151000Z,2024-04-09T16:33:53.826000Z,,2024-04-09T16:33:54.301800Z,531.0,C1AUX6QQ,576,40,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
